file,pattern,match_or_content,context
archive/VE001/UT001_0019.xml,tsheg_dot_tsheg,་.་,་མ་ཡིས༔ རིག་པ་ལན་གསུམ་གནད་.་གཟུང་༔ སྣང་དང་སྟོང་དང་གསལ
archive/VE001/UT001_0019.xml,tsheg_dot_tsheg,་.་,སྡུད་པ་ལས་</hi>རིག་པ་ཁྱིམ་.་མི་གནས་ལམ་ལ་མཁས་པར་འགྱུར༔
archive/VE001/UT001_0019.xml,tsheg_dot_tsheg,་.་,"་<hi rend=""small"">བློ་ཡུལ་.་བྱ་བ་ལས་དོན་རང་གི་མཚན་ཉིད"
archive/VE001/UT001_0019.xml,tsheg_dot_tsheg,་.་,</hi>པའོ༔ ཕུང་པོ་ལྔ་ནི་ནང་.་རིག་པ་ངོས་གཟུང་བ་ནི༔ མིག་
archive/VE001/UT001_0019.xml,tsheg_dot_tsheg,་.་,ནམ་མཁའ་སྤྲིན་བྲལ་གྱི་ཀློང་.་གཏད་པས༔ དབྱིངས་རྣམ་པར་དག་
archive/VE001/UT001_0019.xml,tsheg_dot_tsheg,་.་,"d=""small"">སྣང་བའི་ཉམས་གོང་.་འཕེལ་བ-</hi>{༔ ཡེ་ཤེས་ཟང་"
archive/VE001/UT001_0019.xml,tsheg_dot_tsheg,་.་,པ་དབྱེར་མི་ཕྱེད་</hi>ཀློང་.་འགག་མེད་ཀྱི་རིག་པ་རང་གྲོལ
archive/VE001/UT001_0019.xml,tsheg_dot_tsheg,་.་,""">ནམ་མཁའ་རྣམ་པར་དག་པའི་ནང་.་</hi>ཆོ.༔ གྲོགས་མེད་གཅིག་"
archive/VE001/UT001_0019.xml,tsheg_dot_tsheg,་.་,དམྱལ་བར་སྐྱེས་པ་གཅིག་འདོན་.་</hi>.ོན་ལ་འགྲོ༔ ཞེས་གསུང
archive/VE001/UT001_0019.xml,tsheg_dot_tsheg,་.་, ས་མ་ཡཱ༔ གུ་རུ་ན་མོ༔ ཨེ་ཀ་.་ན་ར་ཀན༔ཨྠིྀ༔ སུམ་རེ༔ ཚེ་ད
archive/VE001/UT001_0019.xml,comma_o,",ོ","་པར་མཁྱེན་པ་ཤེས་རབ༔ ལོངས་,ོད་རྫོགས་པའི་{འོ༔ མིག་གི་ད"
archive/VE001/UT001_0019.xml,comma_o,",ོ","ll"">གླང་པོ་ཆེ་ལྟ་བུ་</hi>,ོད་པའི་གད<hi rend=""head"">ི"
archive/VE001/UT001_0019.xml,comma_o,",ོ","ག་བསྒྲུབ་པ་</hi>རྟོག་པའི་,ོད་པ་དང་༔ རྩོལ་སྒྲུབ་<hi r"
archive/VE001/UT001_0019.xml,comma_o,",ོ","མ་</hi>ཚུལ་འཆོས་བྱེད་པའི་,ོད་པ་དང་༔ བརྟུལ་ཞུགས་<hi r"
archive/VE001/UT001_0019.xml,comma_o,",ོ","་ </hi>སྨྱོན་པར་བྱེད་པའི་,ོད་པ་དང་༔ འདི་རྣམས་<hi ren"
archive/VE001/UT001_0019.xml,comma_o,",ོ","ིན་བརྟུལ་ཞུགས་མེད་པ་</hi>,ོད་པའི་གོལ་སར་ཤེས་པར་གྱིས༔"
archive/VE001/UT001_0019.xml,comma_o,",ོ","ོགས་ཀྱི་<hi rend=""small"">,ོབ་རྒྱུ་ཡོད་ཟེར་བ་</hi>གོལ"
archive/VE001/UT001_0019.xml,comma_o,",ོ","་ཕྱོགས་མ་ཆད་མཁྱེན་པ་ལ་མི་,ོད་རང་ངོ་ལ་མི་འགགས་ཐིམ་པ་ལ"
archive/VE001/UT001_0019.xml,comma_o,",ོ","</hi>རང་བཞིན་རྒྱ་མ་ཆད་དེ་,ོད་པའི་མཆོག༔ མཐོང་རྟོག་སྒྱ"
archive/VE001/UT001_0019.xml,comma_o,",ོ","ནི<hi rend=""small"">་</hi>,ོས་ཆུང་བློ་ཞེན་མ་ཡིན་ཏེ༔ ས"
archive/VE001/UT001_0019.xml,comma_o,",ོ","་<hi rend=""small"">བྱ་བའི་,ོད་བའི་རྣལ་འབྱོར་བླ་ན་མེད་"
archive/VE001/UT001_0019.xml,comma_o,",ོ","སངས་རྒྱས་སར་བཀོད་བདག་གིས་,ོད་༔ ད་ལྟར་བདག་ནི་རྩེ་ལྔ་ད"
archive/VE001/UT001_0019.xml,comma_tibetan,",ེ","ོ༔</hi> <hi rend=""small"">,ེམ་མེ.༔ </hi> <lb/> རང་རིག"
archive/VE001/UT001_0019.xml,comma_tibetan,",ག"," ཡུན་.་བསགས་པའི་སྒྲིབ་པ་འ,ག་པོ་ཡང་༔ ཚིག་གསུམ་གནད་.་བ"
archive/VE001/UT001_0019.xml,comma_tibetan,",ག","་བྱ༔ .ེ་ཀ་ན་སངས་རྒྱས་ཀྱི་,གས་ཡང་དག་པའི་ཡེ་ཤེས་ཡིན་པས"
archive/VE001/UT001_0019.xml,comma_tibetan,",ག","mall"">ཁྱུང་རོལ་པ་ལས་</hi>,གས་མཆོག་ནི༔ འགྲོ་བ་ཀུན་གྱི"
archive/VE001/UT001_0019.xml,comma_tibetan,",ན","་མཆོག་ནི༔ འགྲོ་བ་ཀུན་གྱི་,ན་ལ་ཤར༔ ཞེས་པའོ༔ .ེ་ཀ་ན་སེ"
archive/VE001/UT001_0019.xml,comma_tibetan,",ི",">ི-</hi><hi rend=""small"">,ི་འཇལ་གྱི་རྣམ་པ་</hi>སེམས་"
archive/VE001/UT001_0019.xml,comma_tibetan,",ོ","་པར་མཁྱེན་པ་ཤེས་རབ༔ ལོངས་,ོད་རྫོགས་པའི་{འོ༔ མིག་གི་ད"
archive/VE001/UT001_0019.xml,comma_tibetan,",ེ","ེས་ཡིད་ཆེས་ཐག་ཆོད་པ་</hi>,ེ་ཚོམ་མེད་པའི་བློ༔ ཞེས་པའོ"
archive/VE001/UT001_0019.xml,comma_tibetan,",ན"," rend=""small"">ཡེ་ཤེས་ཀྱི་,ན་རྣམ་པར་དག་པ་</hi>སྒྲོན་མ"
archive/VE001/UT001_0019.xml,comma_tibetan,",ག",">སྣང་བ་འཆར་ལུགས་</hi>པས༔ ,གས་རྗེ་འོད་ཟེར་གྱི་སྣང་བ་ཤ"
archive/VE001/UT001_0019.xml,comma_tibetan,",ི","་ཕྱེད་ཉལ་ཟླུམ་འཁྱིལ་</hi>,ིག་ལེ་དང་<hi rend=""small"">"
archive/VE001/UT001_0019.xml,comma_tibetan,",ི","end=""small"">ཞིང་ཁམས་</hi>,ིག་ཕྲན་ལོངས་{་དང་<hi rend="
archive/VE001/UT001_0019.xml,comma_tibetan,",ན",">སྤྲུལ་{འི་སྣང་བ་འཆར་རོ༔ ,ན་ལྔ་ཡང་རིམ་པས་<hi rend=""s"
archive/VE001/UT001_0019.xml,comma_tibetan,",ན","་སུ་བླངས་པས་</hi>འཆར་རོ༔ ,ན་ལྔ་ཆགས་པ་མེད་པར་འཆང༔ ཞེས"
archive/VE001/UT001_0019.xml,comma_tibetan,",ན","ྒྱ་མ་ཆད་<hi rend=""small"">,ན་མོང་མ་ཡིན་པའི་གཉུག་མ་ལ་ལ"
archive/VE001/UT001_0019.xml,comma_tibetan,",ོ","ll"">གླང་པོ་ཆེ་ལྟ་བུ་</hi>,ོད་པའི་གད<hi rend=""head"">ི"
archive/VE001/UT001_0019.xml,comma_tibetan,",ད","་<hi rend=""small"">ཤིན་ཏུ་,ད་ནས་སྟོང་པ་</hi>ལྟ་སྒོམ་ད"
archive/VE001/UT001_0019.xml,comma_tibetan,",ོ","ག་བསྒྲུབ་པ་</hi>རྟོག་པའི་,ོད་པ་དང་༔ རྩོལ་སྒྲུབ་<hi r"
archive/VE001/UT001_0019.xml,comma_tibetan,",ོ","མ་</hi>ཚུལ་འཆོས་བྱེད་པའི་,ོད་པ་དང་༔ བརྟུལ་ཞུགས་<hi r"
archive/VE001/UT001_0019.xml,comma_tibetan,",ོ","་ </hi>སྨྱོན་པར་བྱེད་པའི་,ོད་པ་དང་༔ འདི་རྣམས་<hi ren"
archive/VE001/UT001_0019.xml,comma_tibetan,",ོ","ིན་བརྟུལ་ཞུགས་མེད་པ་</hi>,ོད་པའི་གོལ་སར་ཤེས་པར་གྱིས༔"
archive/VE001/UT001_0019.xml,comma_tibetan,",ོ","ོགས་ཀྱི་<hi rend=""small"">,ོབ་རྒྱུ་ཡོད་ཟེར་བ་</hi>གོལ"
archive/VE001/UT001_0019.xml,comma_tibetan,",ོ","་ཕྱོགས་མ་ཆད་མཁྱེན་པ་ལ་མི་,ོད་རང་ངོ་ལ་མི་འགགས་ཐིམ་པ་ལ"
archive/VE001/UT001_0019.xml,comma_tibetan,",ོ","</hi>རང་བཞིན་རྒྱ་མ་ཆད་དེ་,ོད་པའི་མཆོག༔ མཐོང་རྟོག་སྒྱ"
archive/VE001/UT001_0019.xml,comma_tibetan,",ོ","ནི<hi rend=""small"">་</hi>,ོས་ཆུང་བློ་ཞེན་མ་ཡིན་ཏེ༔ ས"
archive/VE001/UT001_0019.xml,comma_tibetan,",ོ","་<hi rend=""small"">བྱ་བའི་,ོད་བའི་རྣལ་འབྱོར་བླ་ན་མེད་"
archive/VE001/UT001_0019.xml,comma_tibetan,",ོ","སངས་རྒྱས་སར་བཀོད་བདག་གིས་,ོད་༔ ད་ལྟར་བདག་ནི་རྩེ་ལྔ་ད"
archive/VE001/UT001_0019.xml,comma_tibetan,",ན","སངས་རྒྱས་ཉག་གཅིག་དགོངས་པ་,ན་ཅིག་དང་༔ གདམས་ངག་ཚིག་གཅི"
archive/VE001/UT001_0019.xml,curly_brace,{,མེད་ཀ་དག་བསྒྲུབ་པའི་མཐའ༔ {་གསུམ་ལྷུན་གྲུབ་འབྲས་བུའི
archive/VE001/UT001_0019.xml,curly_brace,{,ྒྱུད་ལས་</hi>ཀུན་གཞི་ཆོས་{ར་དབྱེ༔ ཀུན་གཞི་ཀུན་གྱི་ག
archive/VE001/UT001_0019.xml,curly_brace,{,"ོས་རིག་པ་གཅེར་ཐོན་པ༔ ཆོས་{་<hi rend=""small"">རྐྱེན་ད"
archive/VE001/UT001_0019.xml,curly_brace,{,ོག་མེད་ཟང་ཐལ་ཆོས་ཉིད་ཆོས་{་སྤྲོས་བྲལ་</hi>ཟང་ཐལ་དེ་
archive/VE001/UT001_0019.xml,curly_brace,{,"l"">ཉམས་སུ་མྱོང་</hi>པའོ༔ {་གསུམ་རང་གི་སྣ་ཁྲིད་པར་འཆ"
archive/VE001/UT001_0019.xml,curly_brace,{,>མ་འགགས་པ༔ རིག་པ་ཆོས་ཀྱི་{འོ༔ མཐོང་པ་ངེས་པར་མཁྱེན་པ
archive/VE001/UT001_0019.xml,curly_brace,{,"ས་རབ༔ ལོངས་,ོད་རྫོགས་པའི་{འོ༔ མིག་གི་དེ་ཁོ་ན་ཉིད་སྙ"
archive/VE001/UT001_0019.xml,curly_brace,{,་ཀྱི་ལུས་ཅན་ནི་སྤྲུལ་པའི་{་སྟེ༔ {་གསུམ་འ.་འབྲལ་མེད་
archive/VE001/UT001_0019.xml,curly_brace,{,ས་ཅན་ནི་སྤྲུལ་པའི་{་སྟེ༔ {་གསུམ་འ.་འབྲལ་མེད་པར་<hi 
archive/VE001/UT001_0019.xml,curly_brace,{,"་པར་<hi rend=""small"">ཆོས་{་</hi>རང་གི་སྣ་ཁྲིད་པར་ཤར"
archive/VE001/UT001_0019.xml,curly_brace,{,"end=""small"">ི་</hi>དང་པོ་{་གསུམ་འཆང་༔ ཞེས་པའོ༔ .ེ་ད"
archive/VE001/UT001_0019.xml,curly_brace,{,"ཤེས་<hi rend=""small"">ཆོས་{་ཟང་ཐལ་རྟོག་མེད་</hi>ངོ་ཤ"
archive/VE001/UT001_0019.xml,curly_brace,{,"་བར་<hi rend=""small"">ཆོས་{་ཀ་དག་སྤྲོས་བྲལ་ཡིན་</hi>"
archive/VE001/UT001_0019.xml,curly_brace,{,འི་ཉམས་གོང་.་འཕེལ་བ-</hi>{༔ ཡེ་ཤེས་ཟང་ཐལ་ཆེན་པོའི་ད
archive/VE001/UT001_0019.xml,curly_brace,{,"ིང་ཁམས་</hi>,ིག་ཕྲན་ལོངས་{་དང་<hi rend=""small"">རིགས"
archive/VE001/UT001_0019.xml,curly_brace,{,"ll"">རིགས་དྲུག་</hi>སྤྲུལ་{འི་སྣང་བ་འཆར་རོ༔ ,ན་ལྔ་ཡང"
archive/VE001/UT001_0019.xml,curly_brace,{,"་ལེ་ཆེན་པོའི་ངང་གྲོལ་དང༔ {་གསུམ་ལྷུན་གྲུབ<hi rend="""
archive/VE001/UT001_0019.xml,curly_brace,{,"ཚམས་མེད་</hi>ཆོ.༔ ལྟ་མེད་{་ལ་བལྟས་པས་<hi rend=""smal"
archive/VE001/UT001_0019.xml,curly_brace,{,་དགོངས་ནས་འཕོ་བ་ཆེན་པོའི་{༔ སངས་རྒྱས་སྟོང་གི་བསྟན་པ
archive/VE001/UT001_0019.xml,isolated_dot,ེ.༔,"i> <hi rend=""small"">,ེམ་མེ.༔ </hi> <lb/> རང་རིག་གསལ་བ"
archive/VE001/UT001_0019.xml,isolated_dot,ོ.༔,༔ སེམས་ཅན་སངས་རྒྱས་ས་ལ་འགོ.༔ ཡུན་.་བསགས་པའི་སྒྲིབ་པ་འ
archive/VE001/UT001_0019.xml,isolated_dot,་.་,"ཅན་སངས་རྒྱས་ས་ལ་འགོ.༔ ཡུན་.་བསགས་པའི་སྒྲིབ་པ་འ,ག་པོ་ཡ"
archive/VE001/UT001_0019.xml,isolated_dot,་.་,"་འ,ག་པོ་ཡང་༔ ཚིག་གསུམ་གནད་.་བརྡེག་པས་ཤེལ་སྒོང་ཕྱིས་པ་"
archive/VE001/UT001_0019.xml,isolated_dot,་.་,་སྒྲོན་མ་ཡིས༔ རྟོག་པ་གདེང་.་ཚུད་པར་བསྟན༔ ཤེས་རབ་ཆེན་པ
archive/VE001/UT001_0019.xml,isolated_dot,་.་,ོས་སྐད་ཅིག་ལ༔ ཆོས་ཀུན་ཁོང་.་ཆུད་པ་པོ༔ རྒྱང་ཞགས་ཆུ་ཡི་
archive/VE001/UT001_0019.xml,isolated_dot,་.་,་མ་ཡིས༔ རིག་པ་ལན་གསུམ་གནད་.་གཟུང་༔ སྣང་དང་སྟོང་དང་གསལ
archive/VE001/UT001_0019.xml,isolated_dot,་.ས,་ཡོན་ཏན་ཕྱོགས་ཚད་དབྱེ་བའི་.ས་སེམས་ཀྱིས་ཚེས་བཅོ་ལྔ་ཆོས
archive/VE001/UT001_0019.xml,isolated_dot,་.ོ,་ཉིད་ཀྱི་སྣང་བ་སྣང་བ་གསུམ་.ོར་རང་འབྱུང་ས་ལ་.ོར-</hi>ད
archive/VE001/UT001_0019.xml,isolated_dot,་.ོ,ང་བ་གསུམ་.ོར་རང་འབྱུང་ས་ལ་.ོར-</hi>དག་སྣང་ཕྱེད་པས་ལམ་
archive/VE001/UT001_0019.xml,isolated_dot,ེ.༔,ི་མ་གསུམ་བྲལ་</hi>དྲི་མ་མེ.༔ ཅེས་པའོ༔ མིག་གི་དབང་པོ་མ
archive/VE001/UT001_0019.xml,isolated_dot,་.་,སྡུད་པ་ལས་</hi>རིག་པ་ཁྱིམ་.་མི་གནས་ལམ་ལ་མཁས་པར་འགྱུར༔
archive/VE001/UT001_0019.xml,isolated_dot,ེ.༔,ཁོར་འདི་ལ་ཟད་མེད་འཕེལ་བ་མེ.༔ ཅེས་སོ༔ ཡིད་དཔྱོད་ཀྱ<hi 
archive/VE001/UT001_0019.xml,isolated_dot,་.་,"་<hi rend=""small"">བློ་ཡུལ་.་བྱ་བ་ལས་དོན་རང་གི་མཚན་ཉིད"
archive/VE001/UT001_0019.xml,isolated_dot,་.༔,བྱ་བ་ལས་དོན་རང་གི་མཚན་ཉིད་.༔</hi>མ་འགགས་པ༔ རིག་པ་ཆོས་
archive/VE001/UT001_0019.xml,isolated_dot,འ.་,"་སྤྲུལ་པའི་{་སྟེ༔ {་གསུམ་འ.་འབྲལ་མེད་པར་<hi rend=""sma"
archive/VE001/UT001_0019.xml,isolated_dot,་.་,</hi>པའོ༔ ཕུང་པོ་ལྔ་ནི་ནང་.་རིག་པ་ངོས་གཟུང་བ་ནི༔ མིག་
archive/VE001/UT001_0019.xml,isolated_dot,་.་,ནམ་མཁའ་སྤྲིན་བྲལ་གྱི་ཀློང་.་གཏད་པས༔ དབྱིངས་རྣམ་པར་དག་
archive/VE001/UT001_0019.xml,isolated_dot,་.་,"d=""small"">སྣང་བའི་ཉམས་གོང་.་འཕེལ་བ-</hi>{༔ ཡེ་ཤེས་ཟང་"
archive/VE001/UT001_0019.xml,isolated_dot,་.་,པ་དབྱེར་མི་ཕྱེད་</hi>ཀློང་.་འགག་མེད་ཀྱི་རིག་པ་རང་གྲོལ
archive/VE001/UT001_0019.xml,isolated_dot,་.ང,དེ་སྟོང་རྩོལ་བཅས་</hi>ལུས་.ངས་དང་༔ ཡིད་འགྱུ་གཅོད་པའི་
archive/VE001/UT001_0019.xml,isolated_dot,་.ོ,"ྒྲུབ་<hi rend=""small"">དགེ་.ོང་ངམ་</hi>ཚུལ་འཆོས་བྱེད་པ"
archive/VE001/UT001_0019.xml,isolated_dot,ོ.༔,་ན་གྲུབ་མཐའ་ངན་པའི་ལྟ་བ་ཆོ.༔ ཕྱིན་བསྒྲོད་མེད་པར་སླེབས
archive/VE001/UT001_0019.xml,isolated_dot,་.་,""">ནམ་མཁའ་རྣམ་པར་དག་པའི་ནང་.་</hi>ཆོ.༔ གྲོགས་མེད་གཅིག་"
archive/VE001/UT001_0019.xml,isolated_dot,ོ.༔,རྣམ་པར་དག་པའི་ནང་.་</hi>ཆོ.༔ གྲོགས་མེད་གཅིག་0ར་འ.ག་ན་
archive/VE001/UT001_0019.xml,isolated_dot,འ.ག,i>ཆོ.༔ གྲོགས་མེད་གཅིག་0ར་འ.ག་ན་སྒོམ་པའི་རྒྱབ་ཤ་<hi re
archive/VE001/UT001_0019.xml,isolated_dot,ོ.༔,གཅིག་ལ་བར་མཚམས་མེད་</hi>ཆོ.༔ ལྟ་མེད་{་ལ་བལྟས་པས་<hi r
archive/VE001/UT001_0019.xml,isolated_dot,ོ.༔,"ད་</hi>འབྲས་བུའི་རྒྱབ་ཤ་ཆོ.༔ <hi rend=""small"">བྱེ་མ་ལ"
archive/VE001/UT001_0019.xml,isolated_dot,འ.ལ,"སུམ་གྱི་<hi rend=""small"">འ.ལ་བ་མདོ་སྡེ་མངོན་པ་</hi>.ོ"
archive/VE001/UT001_0019.xml,isolated_dot,ེ.༔,་དགོངས་པ་མ་ལོན་གཅིག་ཀྱང་མེ.༔ ཁྱད་པར་སེམས་སྡེ་རྩ་གཅིག་
archive/VE001/UT001_0019.xml,isolated_dot,་.ང,"d=""small"">ཟངས་ཡིག་གཡུ་ཡིག་.ང་ཡིག་ལ་སོགས་པ་</hi>མན་ངག་"
archive/VE001/UT001_0019.xml,isolated_dot,ོ.༔,་ལས་དག་སེང་གེ་དབང་ཕྱུག་ཁྱོ.༔ རྒྱུ་ནི་རིན་ཆེན་སྣ་ལྔའི་
archive/VE001/UT001_0019.xml,isolated_dot,ོ.༔,་ལྕགས་ཀྱི་གའུར་གཏིམས་ནས་ཡོ.༔ བསྟན་པའི་བུ་གཅིག་ཞལ་ཐེམས
archive/VE001/UT001_0019.xml,isolated_dot,་.་,དམྱལ་བར་སྐྱེས་པ་གཅིག་འདོན་.་</hi>.ོན་ལ་འགྲོ༔ ཞེས་གསུང
archive/VE001/UT001_0019.xml,isolated_dot,་.་, ས་མ་ཡཱ༔ གུ་རུ་ན་མོ༔ ཨེ་ཀ་.་ན་ར་ཀན༔ཨྠིྀ༔ སུམ་རེ༔ ཚེ་ད
archive/VE001/UT001_0019.xml,isolated_dot,བ.ན,་རྫའི་ར་བར་བསྒོམས་པས༔ ལོ་བ.ན་གྱིས་ཟག་པ་མེད་པར་གྲོལ་ལོ
archive/VE001/UT001_0019.xml,short_head,ི,"<hi rend=""head"">ི</hi>"
archive/VE001/UT001_0019.xml,short_head,ོ,"<hi rend=""head"">ོ</hi>"
archive/VE001/UT001_0019.xml,short_head,ི-,"<hi rend=""head"">ི-</hi>"
archive/VE001/UT001_0019.xml,short_head,ི,"<hi rend=""head"">ི</hi>"
archive/VE001/UT001_0019.xml,short_head,-,"<hi rend=""head"">-</hi>"
archive/VE001/UT001_0019.xml,short_head,ི,"<hi rend=""head"">ི</hi>"
archive/VE001/UT001_0019.xml,short_head,ི,"<hi rend=""head"">ི</hi>"
archive/VE001/UT001_0019.xml,short_head,ི,"<hi rend=""head"">ི</hi>"
archive/VE001/UT001_0019.xml,short_head,༔,"<hi rend=""head"">༔</hi>"
archive/VE001/UT001_0025.xml,isolated_dot,་.ས,"་མཆོད་འོས་རང་བཞིན་གྱི་ཚིག་.ས་ <lb/>གནད་ངེས་པ, <lb/>སང"
archive/VE001/UT001_0025.xml,isolated_dot,བ.ན,"lb/>ཤྲཱི་སིང་ཧའི་གཟེར་བུ་བ.ན་པ,  <lb/>མཁས་པ་བྱེ་མ་ལའི"
archive/VE001/UT001_0026.xml,short_head,་,"<hi rend=""head"">་</hi>"
archive/VE002/UT002_0002.xml,short_head,ེ,"<hi rend=""head"">ེ</hi>"
archive/VE002/UT002_0002.xml,short_head,ི,"<hi rend=""head"">ི</hi>"
archive/VE002/UT002_0002.xml,short_head,ི,"<hi rend=""head"">ི</hi>"
archive/VE002/UT002_0002.xml,short_head,༔,"<hi rend=""head"">༔</hi>"
archive/VE002/UT002_0003.xml,short_head,་,"<hi rend=""head"">་</hi>"
archive/VE002/UT002_0003.xml,short_head,ོ,"<hi rend=""head"">ོ</hi>"
archive/VE002/UT002_0003.xml,short_head,ོ,"<hi rend=""head"">ོ</hi>"
archive/VE002/UT002_0003.xml,short_head,ོ,"<hi rend=""head"">ོ</hi>"
archive/VE002/UT002_0003.xml,short_head,ེ,"<hi rend=""head"">ེ</hi>"
archive/VE002/UT002_0003.xml,short_head,ི,"<hi rend=""head"">ི</hi>"
archive/VE002/UT002_0003.xml,short_head,ོ,"<hi rend=""head"">ོ</hi>"
archive/VE002/UT002_0003.xml,short_head,ས,"<hi rend=""head"">ས</hi>"
archive/VE002/UT002_0003.xml,short_head,ིག,"<hi rend=""head"">ིག</hi>"
archive/VE002/UT002_0003.xml,short_head,བུ,"<hi rend=""head"">བུ</hi>"
archive/VE002/UT002_0003.xml,short_head,ཆུ,"<hi rend=""head"">ཆུ</hi>"
archive/VE002/UT002_0003.xml,short_head,ཐ,"<hi rend=""head"">ཐ</hi>"
archive/VE002/UT002_0003.xml,short_head,ི,"<hi rend=""head"">ི</hi>"
archive/VE002/UT002_0003.xml,short_head,ི,"<hi rend=""head"">ི</hi>"
archive/VE002/UT002_0003.xml,short_head,ི,"<hi rend=""head"">ི</hi>"
archive/VE002/UT002_0003.xml,short_head,ཐ་,"<hi rend=""head"">ཐ་</hi>"
archive/VE002/UT002_0003.xml,short_head,ི,"<hi rend=""head"">ི</hi>"
archive/VE002/UT002_0003.xml,short_head,ི,"<hi rend=""head"">ི</hi>"
archive/VE002/UT002_0003.xml,short_head,ི,"<hi rend=""head"">ི</hi>"
archive/VE002/UT002_0003.xml,short_head,ཐ,"<hi rend=""head"">ཐ</hi>"
archive/VE002/UT002_0003.xml,short_head,ས,"<hi rend=""head"">ས</hi>"
archive/VE002/UT002_0003.xml,short_head,ི,"<hi rend=""head"">ི</hi>"
archive/VE002/UT002_0003.xml,short_head,ཞ,"<hi rend=""head"">ཞ</hi>"
archive/VE002/UT002_0006.xml,short_head,ེ,"<hi rend=""head"">ེ</hi>"
archive/VE002/UT002_0006.xml,short_head,༔,"<hi rend=""head"">༔</hi>"
archive/VE002/UT002_0006.xml,short_head,བྱ,"<hi rend=""head"">བྱ</hi>"
archive/VE002/UT002_0006.xml,short_head,༔,"<hi rend=""head"">༔</hi>"
archive/VE002/UT002_0006.xml,short_head,་,"<hi rend=""head"">་</hi>"
archive/VE002/UT002_0006.xml,short_head,་,"<hi rend=""head"">་</hi>"
archive/VE002/UT002_0006.xml,short_head,ི,"<hi rend=""head"">ི</hi>"
archive/VE002/UT002_0006.xml,short_head,༔ ,"<hi rend=""head"">༔ </hi>"
archive/VE002/UT002_0006.xml,short_head,་,"<hi rend=""head"">་</hi>"
archive/VE002/UT002_0006.xml,short_head,ི,"<hi rend=""head"">ི</hi>"
archive/VE002/UT002_0006.xml,short_head,ི་,"<hi rend=""head"">ི་</hi>"
archive/VE002/UT002_0006.xml,short_head,ི་,"<hi rend=""head"">ི་</hi>"
archive/VE002/UT002_0006.xml,short_head,༔,"<hi rend=""head"">༔</hi>"
archive/VE002/UT002_0006.xml,short_head,དྲ,"<hi rend=""head"">དྲ</hi>"
archive/VE002/UT002_0006.xml,short_head,་,"<hi rend=""head"">་</hi>"
archive/VE002/UT002_0006.xml,short_head,༔,"<hi rend=""head"">༔</hi>"
archive/VE002/UT002_0006.xml,short_head,ི་,"<hi rend=""head"">ི་</hi>"
archive/VE002/UT002_0006.xml,short_head,༔,"<hi rend=""head"">༔</hi>"
archive/VE002/UT002_0006.xml,short_head,༔,"<hi rend=""head"">༔</hi>"
archive/VE002/UT002_0006.xml,short_head,༔,"<hi rend=""head"">༔</hi>"
archive/VE002/UT002_0006.xml,short_head,་,"<hi rend=""head"">་</hi>"
archive/VE002/UT002_0006.xml,short_head,༔,"<hi rend=""head"">༔</hi>"
archive/VE002/UT002_0006.xml,short_head,ི,"<hi rend=""head"">ི</hi>"
archive/VE002/UT002_0006.xml,short_head,ེ་,"<hi rend=""head"">ེ་</hi>"
archive/VE002/UT002_0006.xml,short_head,༔,"<hi rend=""head"">༔</hi>"
archive/VE002/UT002_0006.xml,short_head,༔,"<hi rend=""head"">༔</hi>"
archive/VE002/UT002_0006.xml,short_head,ོ,"<hi rend=""head"">ོ</hi>"
archive/VE002/UT002_0006.xml,short_head,༔,"<hi rend=""head"">༔</hi>"
archive/VE002/UT002_0006.xml,short_head,ེ,"<hi rend=""head"">ེ</hi>"
archive/VE002/UT002_0006.xml,short_head,༔,"<hi rend=""head"">༔</hi>"
archive/VE002/UT002_0006.xml,short_head,༔,"<hi rend=""head"">༔</hi>"
archive/VE002/UT002_0006.xml,short_head,༔,"<hi rend=""head"">༔</hi>"
archive/VE002/UT002_0006.xml,short_head,ོ་,"<hi rend=""head"">ོ་</hi>"
archive/VE002/UT002_0006.xml,short_head,༔,"<hi rend=""head"">༔</hi>"
archive/VE002/UT002_0006.xml,short_head,༔,"<hi rend=""head"">༔</hi>"
archive/VE002/UT002_0006.xml,short_head,༔ ,"<hi rend=""head"">༔ </hi>"
archive/VE002/UT002_0006.xml,short_head,༔,"<hi rend=""head"">༔</hi>"
archive/VE002/UT002_0006.xml,short_head,༔,"<hi rend=""head"">༔</hi>"
archive/VE002/UT002_0006.xml,short_head,༔,"<hi rend=""head"">༔</hi>"
archive/VE002/UT002_0006.xml,short_head,༔,"<hi rend=""head"">༔</hi>"
archive/VE002/UT002_0006.xml,short_head,ོ༔,"<hi rend=""head"">ོ༔</hi>"
archive/VE002/UT002_0006.xml,short_head,༔ ,"<hi rend=""head"">༔ </hi>"
archive/VE002/UT002_0006.xml,short_head,༔ ,"<hi rend=""head"">༔ </hi>"
archive/VE002/UT002_0006.xml,short_head,༔,"<hi rend=""head"">༔</hi>"
archive/VE002/UT002_0006.xml,short_head,ི,"<hi rend=""head"">ི</hi>"
archive/VE002/UT002_0006.xml,short_head,༔,"<hi rend=""head"">༔</hi>"
archive/VE002/UT002_0006.xml,short_head,༔,"<hi rend=""head"">༔</hi>"
archive/VE002/UT002_0006.xml,short_head,༔,"<hi rend=""head"">༔</hi>"
archive/VE002/UT002_0006.xml,short_head,༔,"<hi rend=""head"">༔</hi>"
